"TOMPEA DORU","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","9 Iasi",7238
"FATU CONSTANTIN","PARTIDUL NATIONAL LIBERAL","9 Iasi",1598
"OAJDEA VASILE-DANIEL","PARTIDUL DEMOCRAT LIBERAL","9 Iasi",8334
"HODGYAI GEZA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","9 Iasi",18
"BARBA PARISCU-OVIDIU","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","9 Iasi",371
"VASILACHI ALEXANDRU","PARTIDUL VERDE ECOLOGIST","9 Iasi",280
"LUPUSORU RAOUL-VASILE","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","9 Iasi",71
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","9 Iasi",61
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","9 Iasi",26
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","9 Iasi",17
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","9 Iasi",5
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","9 Iasi",49
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","9 Iasi",10
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","9 Iasi",15
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","9 Iasi",36
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","9 Iasi",5
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","9 Iasi",33
"IBRAM RJSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","9 Iasi",19
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","9 Iasi",34
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","9 Iasi",7
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","9 Iasi",17
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","9 Iasi",13
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","9 Iasi",7
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","9 Iasi",29
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","9 Iasi",23
"IACOBAN SORIN-AVRAM","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","10 Iasi",6536
"VOLOVAT NECULAI","PARTIDUL NATIONAL LIBERAL","10 Iasi",2152
"SPÎNU TEODOR-MARIUS","PARTIDUL DEMOCRAT LIBERAL","10 Iasi",7233
"BÂRNA GRIGORE","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","10 Iasi",25
"MOCANU OFELIA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","10 Iasi",358
"IANOLE GABRIEL","PARTIDUL VERDE ECOLOGIST","10 Iasi",209
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","10 Iasi",28
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","10 Iasi",44
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","10 Iasi",75
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","10 Iasi",7
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","10 Iasi",54
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","10 Iasi",16
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","10 Iasi",20
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","10 Iasi",27
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","10 Iasi",33
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","10 Iasi",30
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","10 Iasi",7
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","10 Iasi",32
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","10 Iasi",3
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","10 Iasi",24
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","10 Iasi",19
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","10 Iasi",12
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","10 Iasi",15
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","10 Iasi",29
"SAVIN ELENA","PARTIDUL ROMÂNIA MARE","11 Iasi",599
"IVAN CATALIN-SORIN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","11 Iasi",5225
"DOBRE CRISTINA-ELENA","PARTIDUL NATIONAL LIBERAL","11 Iasi",1952
"NEAGU CONSTANTIN-DAN","PARTIDUL DEMOCRAT LIBERAL","11 Iasi",5773
"VINCZE-KECSKES JUTKA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","11 Iasi",28
"BAMBU DORU","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","11 Iasi",377
"MAS SARI GIOVANNI","PARTIDUL VERDE ECOLOGIST","11 Iasi",133
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","11 Iasi",25
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","11 Iasi",9
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","11 Iasi",23
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","11 Iasi",6
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","11 Iasi",32
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","11 Iasi",5
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","11 Iasi",19
"DUMITRESCU LIANA 1-*-","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","11 Iasi",20
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","11 Iasi",18
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","11 Iasi",19
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","11 Iasi",13
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","11 Iasi",50
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","11 Iasi",5
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","11 Iasi",26
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","11 Iasi",12
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","11 Iasi",8
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","11 Iasi",13
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","11 Iasi",22
"ZAHARIA MIHAI","PARTIDUL ROMÂNIA MARE","12 Iasi",619
"DORNEANU VALER","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","12 Iasi",5909
"COZMANCIUC CORNELIU- MUGUREL","PARTIDUL NATIONAL LIBERAL","12 Iasi",2766
"PADURARU NICUSOR","PARTIDUL DEMOCRAT LIBERAL","12 Iasi",7305
"BÂNYÂSZ LEHEL","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","12 Iasi",16
"BÎRLADEANU TUDOR","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","12 Iasi",303
"BURLACU- VISTERNICU ADRIAN","PARTIDUL VERDE ECOLOGIST","12 Iasi",183
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","12 Iasi",29
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","12 Iasi",33
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","12 Iasi",45
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","12 Iasi",4
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","12 Iasi",32
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","12 Iasi",7
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","12 Iasi",21
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","12 Iasi",21
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","12 Iasi",18
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","12 Iasi",24
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","12 Iasi",12
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","12 Iasi",52
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","12 Iasi",4
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","12 Iasi",33
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","12 Iasi",28
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","12 Iasi",14
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","12 Iasi",14
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","12 Iasi",25
"BOGACIU ION","PARTIDUL DEMOCRAT LIBERAL","1 Ilfov",9091
"DOSA SZILÂRD","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","1 Ilfov",41
"OPREA GABRIEL","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","1 Ilfov",14277
"MITRIC-CIUPE VLAD-AURELIAN","PARTIDUL ROMÂNIA MARE","1 Ilfov",421
"GHITULESCU VLADIMIR-ADRIAN","PARTIDUL NATIONAL LIBERAL","1 Ilfov",2400
"PÎRSAN SILVIA","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","1 Ilfov",67
"STOICA VASILICA-RÂZVAN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","1 Ilfov",1611
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","1 Ilfov",26
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","1 Ilfov",41
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","1 Ilfov",22
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","1 Ilfov",9
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","1 Ilfov",15
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","1 Ilfov",34
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","1 Ilfov",70
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","1 Ilfov",150
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","1 Ilfov",65
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","1 Ilfov",18
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","1 Ilfov",36
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","1 Ilfov",11
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","1 Ilfov",8
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","1 Ilfov",25
"BUCKJTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","1 Ilfov",8
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","1 Ilfov",87
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","1 Ilfov",15
"MARIN MIRCEA","PARTIDUL DEMOCRAT LIBERAL","2 Ilfov",14260
"SZÂSZ HARGITA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","2 Ilfov",44
"PEIA NINEL","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","2 Ilfov",10245
"COMAN STELIAN","PARTIDUL ROMÂNIA MARE","2 Ilfov",488
"IOZU STOIAN","PARTIDUL NATIONAL LIBERAL","2 Ilfov",3936
"RÂDULESCU MILICA","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","2 Ilfov",82
"MUSAT FLORIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","2 Ilfov",793
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","2 Ilfov",50
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","2 Ilfov",76
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","2 Ilfov",28
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","2 Ilfov",10
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","2 Ilfov",15
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","2 Ilfov",69
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","2 Ilfov",98
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","2 Ilfov",206
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","2 Ilfov",98
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","2 Ilfov",36
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","2 Ilfov",42
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","2 Ilfov",25
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","2 Ilfov",6
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","2 Ilfov",30
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","2 Ilfov",3
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","2 Ilfov",231
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","2 Ilfov",30
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","2 Ilfov",34
"SANDRU MIHAELA-IOANA","PARTIDUL DEMOCRAT LIBERAL","3 Ilfov",11760
"PALKO ERIKA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","3 Ilfov",63
"NETOIU GHEORGHE","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","3 Ilfov",4111
"DRAGOMIR ION","PARTIDUL ROMÂNIA MARE","3 Ilfov",559
"THUMA HUBERT-PETRU-STEFAN","PARTIDUL NATIONAL LIBERAL","3 Ilfov",10139
"FITION GHEORGHE","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","3 Ilfov",124
"BULUT HALIL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","3 Ilfov",741
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","3 Ilfov",10
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","3 Ilfov",11
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","3 Ilfov",5
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","3 Ilfov",4
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","3 Ilfov",1
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","3 Ilfov",5
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","3 Ilfov",17
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","3 Ilfov",27
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","3 Ilfov",15
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","3 Ilfov",8
"IBRAMIUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","3 Ilfov",12
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","3 Ilfov",12
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","3 Ilfov",8
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","3 Ilfov",23
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","3 Ilfov",7
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","3 Ilfov",123
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","3 Ilfov",11
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","3 Ilfov",30
"MINEA SORIN-DUMITRU","PARTIDUL DEMOCRAT LIBERAL","4 Ilfov",8326
"LOR1NCZ CSILLA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","4 Ilfov",58
"MATES IOANA-VIORICA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","4 Ilfov",4617
"MATEI ION","PARTIDUL ROMÂNIA MARE","4 Ilfov",762
"POPESCU- TARICEANU CALIN-CONSTANTIN- ANTON","PARTIDUL NATIONAL LIBERAL","4 Ilfov",10121
"SIMION MARIAN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","4 Ilfov",88
"ROMAN TOMA","PARTIDUL VERDE ECOLOGIST","4 Ilfov",203
"DAROUICH IOANA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","4 Ilfov",386
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","4 Ilfov",40
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","4 Ilfov",9
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","4 Ilfov",36
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","4 Ilfov",2
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","4 Ilfov",33
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","4 Ilfov",23
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","4 Ilfov",51
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","4 Ilfov",54
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","4 Ilfov",22
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","4 Ilfov",20
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","4 Ilfov",23
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","4 Ilfov",4
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","4 Ilfov",23
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","4 Ilfov",12
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","4 Ilfov",11
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","4 Ilfov",103
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","4 Ilfov",33
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","4 Ilfov",22
"ZOICAS GHEORGHE","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","1 Maramures",6251
"CHIS RAUL-GEORGE","PARTIDUL ROMÂNIA MARE","1 Maramures",922
"NICULESCU- TÂGÂRLAS CRISTIAN- A T T^T IIlTni","PARTIDUL NATIONAL LIBERAL","1 Maramures",6168
"MARINCA DANUT","PARTIDUL DEMOCRAT LIBERAL","1 Maramures",6607
"VALDMAN STEFAN","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","1 Maramures",2720
"AMBRUS EMIL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","1 Maramures",387
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","1 Maramures",25
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","1 Maramures",34
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","1 Maramures",25
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","1 Maramures",14
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","1 Maramures",15
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","1 Maramures",41
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","1 Maramures",22
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","1 Maramures",65
"IGNAT MIRON -w-","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","1 Maramures",12
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","1 Maramures",33
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","1 Maramures",32
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","1 Maramures",61
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","1 Maramures",18
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","1 Maramures",1
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","1 Maramures",11
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","1 Maramures",8
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","1 Maramures",2
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","1 Maramures",36
"CHERECHES CATALIN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","2 Maramures",11215
"PETRE ILEANA","PARTIDUL ROMÂNIA MARE","2 Maramures",708
"STROE RADU","PARTIDUL NATIONAL LIBERAL","2 Maramures",6644
"POP EMILIAN-GHEORGHE","PARTIDUL DEMOCRAT LIBERAL","2 Maramures",6372
"KADAR MIKLOS","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","2 Maramures",2511
"BARZ IO AN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","2 Maramures",107
"ARDELEAN FANICA-DANIEL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","2 Maramures",511
"MANOLESCU O ANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","2 Maramures",29
"RAD AN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","2 Maramures",36
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","2 Maramures",18
"IBRAMIUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","2 Maramures",8
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","2 Maramures",14
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","2 Maramures",153
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","2 Maramures",30
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","2 Maramures",67
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","2 Maramures",21
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","2 Maramures",17
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","2 Maramures",59
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","2 Maramures",35
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","2 Maramures",21
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","2 Maramures",12
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","2 Maramures",10
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","2 Maramures",11
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","2 Maramures",12
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","2 Maramures",39
"COSMA ALEXANDRU","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","3 Maramures",6664
"ZAH JULIEN-SOREL","PARTIDUL ROMÂNIA MARE","3 Maramures",524
"ZOICAS MARINEL-CONSTANTIN","PARTIDUL NATIONAL LIBERAL","3 Maramures",2790
"BUD NICOLAE","PARTIDUL DEMOCRAT LIBERAL","3 Maramures",8155
"VICSAIIOAN","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","3 Maramures",1942
"CHIRA AUGUSTIN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","3 Maramures",81
"BUTEAN IOAN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","3 Maramures",842
